Year,Gender,Country,Occupation,Self Employed,Family History,Treatment,Days Indoors,Growing Stress,Changes Habits,Mental Health History,Mood Swings,Coping Struggles,Work Interest,Social Weakness,Mental Health Interview,Care Options,Continent
2014,Female,United States,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,Canada,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,No,Europa
2014,Female,United States,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,South Africa,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,África
2014,Female,United States,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,Europa
2014,Female,United States,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,América
2014,Female,United States,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,Sweden,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Europa
2014,Female,Sweden,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Europa
2014,Female,United States,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Yes,Yes,América
2014,Female,United Kingdom,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Europa
2014,Female,United Kingdom,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,Not sure,Europa
2014,Female,United States,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,Australia,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Oceanía
2014,Female,New Zealand,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Oceanía
2014,Female,Canada,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,United States,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,Not sure,América
2014,Female,United Kingdom,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,Netherlands,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,Australia,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Oceanía
2014,Female,United Kingdom,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,India,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,Asia
2014,Female,Canada,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,United States,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,United Kingdom,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,United Kingdom,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2014,Female,Canada,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,Europa
2014,Female,United States,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,Canada,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,América
2014,Female,United States,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,América
2014,Female,United States,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,No,América
2014,Female,Canada,Student,Yes,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,América
2014,Female,United Kingdom,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,Yes,Europa
2014,Female,Belgium,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Not sure,Europa
2015,Female,Ireland,Student,No,No,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,Europa
2015,Female,United States,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,América
2015,Female,United Kingdom,Student,No,No,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Europa
2015,Female,Ireland,Student,No,Yes,No,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,Yes,Europa
2015,Female,United Kingdom,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,Maybe,Yes,Europa
2015,Female,United States,Student,No,Yes,Yes,1-14 days,Yes,Maybe,Maybe,High,No,No,Yes,No,No,América
2014,Female,United States,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,United States,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,United States,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,United States,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Yes,América
2014,Female,Poland,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Not sure,Europa
2014,Female,Australia,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,Oceanía
2014,Female,United States,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,United States,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,United States,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,Canada,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,No,Europa
2014,Female,United States,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,South Africa,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,África
2014,Female,United States,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,Europa
2014,Female,United States,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,United States,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,Sweden,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Europa
2014,Female,Sweden,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Europa
2014,Female,United States,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,Yes,Yes,América
2014,Female,United Kingdom,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Europa
2014,Female,United Kingdom,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Not sure,Europa
2014,Female,United States,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,Canada,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,Australia,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Oceanía
2014,Female,New Zealand,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Oceanía
2014,Female,Canada,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,United States,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Not sure,América
2014,Female,United Kingdom,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,Netherlands,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,Australia,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Oceanía
2014,Female,United Kingdom,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,India,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,Asia
2014,Female,Canada,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,United States,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2014,Female,Canada,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Yes,América
2014,Female,United Kingdom,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,Europa
2014,Female,United States,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,Canada,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,América
2014,Female,United States,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,United States,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,No,América
2014,Female,Canada,Business,Yes,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Yes,Europa
2014,Female,Belgium,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Not sure,Europa
2015,Female,Ireland,Business,No,No,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,Europa
2015,Female,United States,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2015,Female,United Kingdom,Business,No,No,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Europa
2015,Female,Ireland,Business,No,Yes,No,More than 2 months,Yes,No,No,High,No,No,Maybe,No,Yes,Europa
2015,Female,United Kingdom,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,Maybe,Yes,Europa
2015,Female,United States,Business,No,Yes,Yes,More than 2 months,Yes,No,No,High,No,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,United States,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Yes,América
2014,Female,Poland,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Not sure,Europa
2014,Female,Australia,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,Oceanía
2014,Female,United States,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,Canada,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,No,Europa
2014,Female,United States,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,South Africa,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,África
2014,Female,United States,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,Europa
2014,Female,United States,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,Sweden,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Europa
2014,Female,Sweden,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Europa
2014,Female,United States,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Yes,Yes,América
2014,Female,United Kingdom,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Europa
2014,Female,United Kingdom,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Not sure,Europa
2014,Female,United States,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,Canada,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,Australia,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Oceanía
2014,Female,New Zealand,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Oceanía
2014,Female,Canada,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Not sure,América
2014,Female,United Kingdom,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,Netherlands,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,Australia,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Oceanía
2014,Female,United Kingdom,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,India,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,Asia
2014,Female,Canada,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2014,Female,Canada,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,Europa
2014,Female,United States,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,Canada,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,No,América
2014,Female,Canada,Housewife,Yes,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Yes,Europa
2014,Female,Belgium,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Not sure,Europa
2015,Female,Ireland,Housewife,No,No,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,Europa
2015,Female,United States,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2015,Female,United Kingdom,Housewife,No,No,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Europa
2015,Female,Ireland,Housewife,No,Yes,No,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,Yes,Europa
2015,Female,United Kingdom,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,Maybe,Yes,Europa
2015,Female,United States,Housewife,No,Yes,Yes,15-30 days,Yes,Yes,No,Low,Yes,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,United States,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Yes,América
2014,Female,Poland,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Not sure,Europa
2014,Female,Australia,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,Oceanía
2014,Female,United States,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,Canada,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,No,Europa
2014,Female,United States,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,South Africa,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,África
2014,Female,United States,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,Europa
2014,Female,United States,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,Sweden,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Europa
2014,Female,Sweden,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Europa
2014,Female,United States,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Yes,Yes,América
2014,Female,United Kingdom,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Europa
2014,Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Not sure,Europa
2014,Female,United States,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,Canada,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,Australia,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Oceanía
2014,Female,New Zealand,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Oceanía
2014,Female,Canada,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Not sure,América
2014,Female,United Kingdom,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,Netherlands,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,Australia,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Oceanía
2014,Female,United Kingdom,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,India,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,Asia
2014,Female,Canada,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,United Kingdom,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2014,Female,Canada,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,Europa
2014,Female,United States,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,Canada,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,América
2014,Female,United States,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,United States,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,No,América
2014,Female,Canada,Housewife,Yes,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,América
2014,Female,United Kingdom,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Yes,Europa
2014,Female,Belgium,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Not sure,Europa
2015,Female,Ireland,Housewife,No,No,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,Europa
2015,Female,United States,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2015,Female,United Kingdom,Housewife,No,No,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Europa
2015,Female,Ireland,Housewife,No,Yes,No,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,Yes,Europa
2015,Female,United Kingdom,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,Maybe,Yes,Europa
2015,Female,United States,Housewife,No,Yes,Yes,1-14 days,No,No,Maybe,Medium,No,No,Maybe,No,No,América
2014,Female,United States,Student,No,No,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,No,Not sure,América
2014,Female,United States,Student,No,Yes,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,No,No,América
2014,Female,United States,Student,No,Yes,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,No,Yes,América
2014,Female,United States,Student,No,Yes,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,Maybe,Yes,América
2014,Female,Poland,Student,No,No,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,Maybe,Not sure,Europa
2014,Female,Australia,Student,No,Yes,Yes,1-14 days,Yes,Maybe,No,Medium,No,No,No,No,Not sure,Oceanía
